12:24:23: Warning:QMetaObject::connectSlotsByName: No matching signal for on_pushButton_clicked()
12:24:23: Debug:mac: "708BCD81C560"
12:24:25: Debug:taskList lists: 0x27006a0
12:24:25: Debug:taskList lists: 0x27006b0
17:49:05: Debug:C_LINKIN_Y: 862
17:49:05: Debug:C_IEMP_OTHERS_Y: -1
17:49:05: Debug:C_IEMP_TOSIM1_Y: 1452
17:49:05: Debug:D_SETTING_Y: 679
17:49:05: Debug:D_SETTING_MORE_PAGE: 1
17:49:06: Debug:D_SETTING_MORE_Y: 0
17:49:06: Debug:D_SETTING_RECORD_PAGE: 1
17:49:06: Debug:D_SETTING_RECORD_Y: 684
17:49:06: Debug:H_CLEAN_PAGE_INDEX: 3
17:49:06: Debug:H_CLOCK_PAGE_INDEX: 1
17:49:06: Debug:H_FOLDER_ADD_X: 296
17:49:06: Debug:H_FOLDER_ADD_Y: 1244
17:49:06: Debug:M_SETTING_Y: 863
17:49:06: Debug:M_SETTING_GAOJI_Y: 1292
17:49:06: Debug:M_SETTING_CENTRE_Y: 1412
17:49:06: Debug:M_PRESS_MS_Y: 1369
17:49:06: Debug:M_PRESS_LITTLE_Y: 1268
17:49:06: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:06: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:09: Debug:conn server
17:49:09: Debug:tcp connected--------------------------
17:49:09: Debug:show
17:49:09: Debug:data: 2323040000
17:49:09: Debug:send data: "2323040000"
17:49:09: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:09: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:13: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:13: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:17: Debug:data: 232301001400000142524b4b30323138333035303032343330
17:49:17: Debug:dataLen: 20
17:49:17: Debug:"RKK0218305002430"  id:  322
17:49:17: Debug:send data: "232302001400000142524b4b30323138333035303032343330"
17:49:17: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":5,\"modelSystem\":\"9.1.0\"}]"
17:49:17: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":5,\"modelSystem\":\"9.1.0\"}]"
17:49:18: Debug:"http://192.168.1.56:8090/tool/task/info?taskId=322"
17:49:18: Debug:获取任务详情 回复消息 "{\"code\":1,\"msg\":null,\"result\":{\"modelName\":\"BKL-AL00\",\"brandName\":null,\"appList\":\"contacts_new,message_emoticon,message_collection,home_wallpaper\",\"taskId\":322,\"modelSerial\":null,\"themeUrl\":\"http://192.168.1.56:8090/tool/task/taskTheme/322\"}}"
17:49:18: Debug:获取任务详情成功
17:49:18: Critical:task version: 1
17:49:18: Debug:get taskList: 0x240c160
17:49:19: Critical:file open failed
17:49:19: Debug:"http://192.168.1.56:8090/tool/task/result?taskId=322&status=7&statusMsg=download theme failed"
17:49:19: Debug:taskworker http arr: "{\"code\":0,\"msg\":null,\"result\":null}"
17:49:19: Critical:upload picture failed....
17:49:19: Warning:============== time: 1497
17:49:21: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:21: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:25: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:25: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:29: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:29: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:33: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:33: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:37: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:37: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:41: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:42: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:49:42: Debug:delete widget
17:49:42: Debug:delete master
17:49:42: Debug:delete worker
17:49:43: Debug:adb kill
17:52:08: Debug:"D:/themescreentool-master/9_10-21_39/ScreencapTool/output/win-x86/release/del.bat" ()
17:52:08: Warning:QMetaObject::connectSlotsByName: No matching signal for on_pushButton_clicked()
17:52:08: Debug:mac: "708BCD81C560"
17:52:10: Debug:taskList lists: 0x270d7f0
17:52:10: Debug:taskList lists: 0x273ee30
17:52:16: Warning:QProcess::start: Process is already running
17:52:17: Debug:"HuaWei9.1.0"
17:52:17: Debug:1
17:52:17: Critical:loader phone: "Unknown error"   "huawei9.dll"
17:52:17: Debug:root: "position"
17:52:17: Debug:"huawei8" "LKX7N17C23001193"
17:52:17: Debug:"huawei9" "4KM7N19110003074"
17:52:17: Debug:"huawei9" "RKK0218305002430"
17:52:17: Debug:"huawei9" "66J0218C21005830"
17:52:17: Debug:KEYBORDPOS_X: 996
17:52:17: Debug:KEYBORDPOS_Y: 1439
17:52:17: Debug:MY_THEME_Y: 490
17:52:17: Debug:IS_CHECK_KEYBORD true
17:52:17: Debug:SINGAL_KB_SOP_Y: -1
17:52:17: Debug:IS_CLEAN_CALL: false
17:52:17: Debug:C_NEW_CALL_Y: 0
17:52:17: Debug:C_NEW_ADDGROUP_Y: 1357
17:52:17: Debug:C_NEW_ADDMORE_Y: 1507
17:52:17: Debug:C_GROUP_Y: 478
17:52:17: Debug:C_SETTING_Y: 431
17:52:17: Debug:C_SETTING_ABOUT_Y: 1823
17:52:17: Debug:C_LINKIN_Y: 862
17:52:17: Debug:C_IEMP_OTHERS_Y: -1
17:52:17: Debug:C_IEMP_TOSIM1_Y: 1452
17:52:17: Debug:D_SETTING_Y: 679
17:52:17: Debug:D_SETTING_MORE_PAGE: 1
17:52:17: Debug:D_SETTING_MORE_Y: 0
17:52:17: Debug:D_SETTING_RECORD_PAGE: 1
17:52:17: Debug:D_SETTING_RECORD_Y: 684
17:52:17: Debug:H_CLEAN_PAGE_INDEX: 3
17:52:17: Debug:H_CLOCK_PAGE_INDEX: 1
17:52:17: Debug:H_FOLDER_ADD_X: 296
17:52:17: Debug:H_FOLDER_ADD_Y: 1244
17:52:17: Debug:M_SETTING_Y: 863
17:52:17: Debug:M_SETTING_GAOJI_Y: 1292
17:52:17: Debug:M_SETTING_CENTRE_Y: 1412
17:52:17: Debug:M_PRESS_MS_Y: 1369
17:52:17: Debug:M_PRESS_LITTLE_Y: 1268
17:52:17: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:52:17: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:52:20: Debug:conn server
17:52:21: Debug:tcp connected--------------------------
17:52:21: Debug:show
17:52:21: Debug:data: 2323040000
17:52:21: Debug:send data: "2323040000"
17:52:21: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:52:21: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:52:22: Debug:delete widget
17:52:22: Debug:delete master
17:52:22: Debug:delete worker
17:52:23: Debug:adb kill
17:53:18: Warning:QMetaObject::connectSlotsByName: No matching signal for on_pushButton_clicked()
17:53:18: Debug:mac: "708BCD81C560"
17:53:20: Debug:taskList lists: 0x4807c8
17:53:20: Debug:taskList lists: 0x4807d8
17:53:26: Warning:QProcess::start: Process is already running
17:53:26: Debug:"HuaWei9.1.0"
17:53:26: Debug:1
17:53:26: Critical:loader phone: "Unknown error"   "huawei9.dll"
17:53:26: Debug:root: "position"
17:53:26: Debug:"huawei8" "LKX7N17C23001193"
17:53:26: Debug:"huawei9" "4KM7N19110003074"
17:53:26: Debug:"huawei9" "RKK0218305002430"
17:53:26: Debug:"huawei9" "66J0218C21005830"
17:53:26: Debug:KEYBORDPOS_X: 996
17:53:26: Debug:KEYBORDPOS_Y: 1439
17:53:26: Debug:MY_THEME_Y: 490
17:53:26: Debug:IS_CHECK_KEYBORD true
17:53:26: Debug:SINGAL_KB_SOP_Y: -1
17:53:26: Debug:IS_CLEAN_CALL: false
17:53:26: Debug:C_NEW_CALL_Y: 0
17:53:26: Debug:C_NEW_ADDGROUP_Y: 1357
17:53:26: Debug:C_NEW_ADDMORE_Y: 1507
17:53:26: Debug:C_GROUP_Y: 478
17:53:26: Debug:C_SETTING_Y: 431
17:53:26: Debug:C_SETTING_ABOUT_Y: 1823
17:53:26: Debug:C_LINKIN_Y: 862
17:53:26: Debug:C_IEMP_OTHERS_Y: -1
17:53:26: Debug:C_IEMP_TOSIM1_Y: 1452
17:53:26: Debug:D_SETTING_Y: 679
17:53:26: Debug:D_SETTING_MORE_PAGE: 1
17:53:26: Debug:D_SETTING_MORE_Y: 0
17:53:26: Debug:D_SETTING_RECORD_PAGE: 1
17:53:26: Debug:D_SETTING_RECORD_Y: 684
17:53:26: Debug:H_CLEAN_PAGE_INDEX: 3
17:53:26: Debug:H_CLOCK_PAGE_INDEX: 1
17:53:26: Debug:H_FOLDER_ADD_X: 296
17:53:26: Debug:H_FOLDER_ADD_Y: 1244
17:53:26: Debug:M_SETTING_Y: 863
17:53:26: Debug:M_SETTING_GAOJI_Y: 1292
17:53:26: Debug:M_SETTING_CENTRE_Y: 1412
17:53:26: Debug:M_PRESS_MS_Y: 1369
17:53:26: Debug:M_PRESS_LITTLE_Y: 1268
17:53:26: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:53:26: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:53:30: Debug:conn server
17:53:30: Debug:tcp connected--------------------------
17:53:30: Debug:show
17:53:30: Debug:data: 2323040000
17:53:30: Debug:send data: "2323040000"
17:53:30: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:53:30: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:53:34: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:53:34: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":4,\"modelSystem\":\"9.1.0\"}]"
17:53:37: Debug:data: 232301001400000142524b4b30323138333035303032343330
17:53:37: Debug:dataLen: 20
17:53:37: Debug:"RKK0218305002430"  id:  322
17:53:37: Debug:send data: "232302001400000142524b4b30323138333035303032343330"
17:53:37: Debug:"http://192.168.1.56:8090/tool/task/info?taskId=322"
17:53:37: Debug:获取任务详情 回复消息 "{\"code\":1,\"msg\":null,\"result\":{\"modelName\":\"BKL-AL00\",\"brandName\":null,\"appList\":\"contacts_new,message_emoticon,message_collection,home_wallpaper\",\"taskId\":322,\"modelSerial\":null,\"themeUrl\":\"http://192.168.1.56:8090/tool/task/taskTheme/322\"}}"
17:53:37: Debug:获取任务详情成功
17:53:37: Critical:task version: 1
17:53:37: Debug:get taskList: 0x4807d8
17:53:38: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:38: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:39: Debug:the theme download no error
17:53:39: Critical:taskList size: 4
17:53:39: Debug:"D:/themescreentool-master/9_10-21_39/ScreencapTool/output/win-x86/release/plugins/adb/adb.exe -s RKK0218305002430 shell rm /sdcard/HuaWei/Themes/*.hwt"
17:53:39: Debug:"D:/themescreentool-master/9_10-21_39/ScreencapTool/output/win-x86/release/plugins/adb/adb.exe -s RKK0218305002430  push ./temp/322.hwt /sdcard/HuaWei/Themes/"
17:53:42: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:42: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:46: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:46: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:50: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:50: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:54: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:54: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:58: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
17:53:58: Debug:upload phone info "[{\"brandName\":\"HuaWei\",\"mac\":\"708BCD81C560\",\"modelName\":\"BLK-AL00\",\"modelScreenSize\":\"1080x2160\",\"modelSerial\":\"RKK0218305002430\",\"modelStatues\":3,\"modelSystem\":\"9.1.0\"}]"
